stim,calib_loop.thisRepN,calib_loop.thisTrialN,calib_loop.thisN,calib_loop.thisIndex,stimulus_loop.thisRepN,stimulus_loop.thisTrialN,stimulus_loop.thisN,stimulus_loop.thisIndex,calib_instr_text.started,calib_instr_text.stopped,calib_text.started,calib_text.stopped,calib_resp.keys,calib_resp.rt,calib_resp.started,calib_resp.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,layout.started,layout.stopped,closing_text.started,closing_text.stopped,closing_key_resp.keys,closing_key_resp.rt,closing_key_resp.started,closing_key_resp.stopped,participant,task,date,expName,psychopyVersion,frameRate,
,0,0,0,0,,,,,19.346475300000748,None,54.7162260999994,None,['y'],[18.91702710000027],54.7162260999994,None,,,,,,,,,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
,1,0,1,0,,,,,,,87.78242440000031,None,['n'],[3.8839330000009795],87.78242440000031,None,,,,,,,,,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
,,,,,,,,,,,,,,,,,91.69890380000106,None,space,28.277609400000074,91.69890380000106,None,,,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
./stimuli/layout1.png,,,,,0,0,0,0,,,,,,,,,,,,,,,120.58513660000062,None,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
./stimuli/layout10.jpg,,,,,0,1,1,9,,,,,,,,,,,,,,,125.56252069999937,None,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
./stimuli/layout4.png,,,,,0,2,2,3,,,,,,,,,,,,,,,130.33837760000097,None,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
./stimuli/layout3.png,,,,,0,3,3,2,,,,,,,,,,,,,,,135.4566233000005,None,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
./stimuli/layout6.jpg,,,,,0,4,4,5,,,,,,,,,,,,,,,140.4428313999997,None,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
./stimuli/layout8.jpg,,,,,0,5,5,7,,,,,,,,,,,,,,,145.34756639999978,None,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
./stimuli/layout7.jpg,,,,,0,6,6,6,,,,,,,,,,,,,,,150.34905430000072,None,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
./stimuli/layout11.jpg,,,,,0,7,7,10,,,,,,,,,,,,,,,155.43759200000022,None,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
./stimuli/layout12.jpg,,,,,0,8,8,11,,,,,,,,,,,,,,,161.68003959999987,None,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
./stimuli/layout2.png,,,,,0,9,9,1,,,,,,,,,,,,,,,165.37446920000002,None,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
./stimuli/layout9.jpg,,,,,0,10,10,8,,,,,,,,,,,,,,,170.47159959999954,None,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
./stimuli/layout5.jpg,,,,,0,11,11,4,,,,,,,,,,,,,,,176.4507512,None,,,,,,,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
,,,,,,,,,,,,,,,,,,,,,,,,,180.00113520000014,None,space,14.52130810000017,180.00113520000014,None,003,Experiment,2022_Nov_15_1849,PackagingExperiment,2021.2.3,60.00225608476306,
